lang	file	word	wstart	wend	phone	int	pstart	pend
lit	lit-002-041	nʲæs	0.13	0.86	nʲ	2	0.13	0.27
lit	lit-002-041	nʲæs	0.13	0.86	æ	3	0.27	0.46
lit	lit-002-041	nʲæs	0.13	0.86	s	4	0.46	0.86
lit	lit-002-042	laŋɡas	0	1.28	l	1	0	0.3
lit	lit-002-042	laŋɡas	0	1.28	a	2	0.3	0.48
lit	lit-002-042	laŋɡas	0	1.28	ŋ	3	0.48	0.73
lit	lit-002-042	laŋɡas	0	1.28	ɡ	4	0.73	0.79
lit	lit-002-042	laŋɡas	0	1.28	a	5	0.79	0.92
lit	lit-002-042	laŋɡas	0	1.28	s	6	0.92	1.28
lit	lit-002-043	raŋɡa	0.13	0.76	r	2	0.13	0.23
lit	lit-002-043	raŋɡa	0.13	0.76	a	3	0.23	0.31
lit	lit-002-043	raŋɡa	0.13	0.76	ŋ	4	0.31	0.51
lit	lit-002-043	raŋɡa	0.13	0.76	ɡ	5	0.51	0.57
lit	lit-002-043	raŋɡa	0.13	0.76	a	6	0.57	0.76
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	lʲ	2	0.14	0.26
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	æ	3	0.26	0.33
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	ŋʲ	4	0.33	0.5
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	kʲ	5	0.5	0.6
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	m	6	0.6	0.74
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	a	7	0.74	0.82
lit	lit-002-044	lʲæŋʲkʲmas	0.14	1.14	s	8	0.82	1.14
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	rʲ	2	0.19	0.2
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	æ	3	0.2	0.35
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	ŋʲ	4	0.35	0.6
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	ɡʲ	5	0.6	0.66
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	m	6	0.66	0.85
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	a	7	0.85	0.93
lit	lit-002-045	rʲæŋʲɡʲmas	0.19	1.25	s	8	0.93	1.25
lit	lit-002-046	q̠raʒs	0	1.04	q̠	1	0	0.29
lit	lit-002-046	q̠raʒs	0	1.04	r	2	0.29	0.36
lit	lit-002-046	q̠raʒs	0	1.04	a	3	0.36	0.48
lit	lit-002-046	q̠raʒs	0	1.04	ʒ	4	0.48	0.73
lit	lit-002-046	q̠raʒs	0	1.04	s	5	0.73	1.04
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	q̠	2	0.35	0.39
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	r	3	0.39	0.44
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	aː	4	0.44	0.73
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	ʒʲ	5	0.73	0.83
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	nʲ	6	0.83	0.98
lit	lit-002-047	q̠raːʒʲnʲtʲ	0.35	1.1	tʲ	7	0.98	1.1
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	kʲ	2	0.15	0.23
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	æ̆	3	0.23	0.26
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	æ	4	0.26	0.35
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	s	5	0.35	0.54
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	l	6	0.54	0.72
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	a	7	0.72	0.76
lit	lit-002-048	kʲæ̆æslas	0.15	1.05	s	8	0.76	1.05
lit	lit-002-049	kʲeĕslas	0.14	1.01	kʲ	2	0.14	0.22
lit	lit-002-049	kʲeĕslas	0.14	1.01	e	3	0.22	0.34
lit	lit-002-049	kʲeĕslas	0.14	1.01	ĕ	4	0.34	0.38
lit	lit-002-049	kʲeĕslas	0.14	1.01	s	5	0.38	0.54
lit	lit-002-049	kʲeĕslas	0.14	1.01	l	6	0.54	0.66
lit	lit-002-049	kʲeĕslas	0.14	1.01	a	7	0.66	0.7
lit	lit-002-049	kʲeĕslas	0.14	1.01	s	8	0.7	1.01
lit	lit-002-050	kʲæ̆æsʲtʲ	0.14	0.77	kʲ	2	0.14	0.24
lit	lit-002-050	kʲæ̆æsʲtʲ	0.14	0.77	æ̆	3	0.24	0.28
lit	lit-002-050	kʲæ̆æsʲtʲ	0.14	0.77	æ	4	0.28	0.46
lit	lit-002-050	kʲæ̆æsʲtʲ	0.14	0.77	sʲ	5	0.46	0.69
lit	lit-002-050	kʲæ̆æsʲtʲ	0.14	0.77	tʲ	6	0.69	0.77
lit	lit-002-051	nɾʲs	0.13	0.83	n	2	0.13	0.27
lit	lit-002-051	nɾʲs	0.13	0.83	ɾʲ	3	0.27	0.48
lit	lit-002-051	nɾʲs	0.13	0.83	s	4	0.48	0.83
lit	lit-002-052	nɾʲiĭtʲ	0.13	0.7	n	2	0.13	0.26
lit	lit-002-052	nɾʲiĭtʲ	0.13	0.7	ɾʲ	3	0.26	0.38
lit	lit-002-052	nɾʲiĭtʲ	0.13	0.7	i	4	0.38	0.43
lit	lit-002-052	nɾʲiĭtʲ	0.13	0.7	ĭ	5	0.43	0.52
lit	lit-002-052	nɾʲiĭtʲ	0.13	0.7	tʲ	6	0.52	0.7
lit	lit-002-053	ɔpʲæɾa	0.12	0.67	ɔ	2	0.12	0.26
lit	lit-002-053	ɔpʲæɾa	0.12	0.67	pʲ	3	0.26	0.39
lit	lit-002-053	ɔpʲæɾa	0.12	0.67	æ	4	0.39	0.48
lit	lit-002-053	ɔpʲæɾa	0.12	0.67	ɾ	5	0.48	0.51
lit	lit-002-053	ɔpʲæɾa	0.12	0.67	a	6	0.51	0.67
lit	lit-002-054	oːbʲælʲs	0.12	0.97	oː	2	0.12	0.24
lit	lit-002-054	oːbʲælʲs	0.12	0.97	bʲ	3	0.24	0.34
lit	lit-002-054	oːbʲælʲs	0.12	0.97	æ	4	0.34	0.37
lit	lit-002-054	oːbʲælʲs	0.12	0.97	lʲ	5	0.37	0.62
lit	lit-002-054	oːbʲælʲs	0.12	0.97	s	6	0.62	0.97
lit	lit-002-055	sʲŭusʲtʲ	0.7	1.41	sʲ	2	0.7	0.98
lit	lit-002-055	sʲŭusʲtʲ	0.7	1.41	ŭ	3	0.98	1.01
lit	lit-002-055	sʲŭusʲtʲ	0.7	1.41	u	4	1.01	1.09
lit	lit-002-055	sʲŭusʲtʲ	0.7	1.41	sʲ	5	1.09	1.33
lit	lit-002-055	sʲŭusʲtʲ	0.7	1.41	tʲ	6	1.33	1.41
lit	lit-002-056	sʲsʲtʲ	0.14	0.86	sʲ	2	0.14	0.31
lit	lit-002-056	sʲsʲtʲ	0.14	0.86	sʲ	3	0.31	0.34
lit	lit-002-056	sʲsʲtʲ	0.14	0.86	tʲ	4	0.34	0.86
lit	lit-002-057	tʲk	0.15	0.56	tʲ	2	0.15	0.27
lit	lit-002-057	tʲk	0.15	0.56	k	3	0.27	0.56
lit	lit-002-058	tʲkrăi	0.15	0.72	tʲ	2	0.15	0.28
lit	lit-002-058	tʲkrăi	0.15	0.72	k	3	0.28	0.31
lit	lit-002-058	tʲkrăi	0.15	0.72	r	4	0.31	0.37
lit	lit-002-058	tʲkrăi	0.15	0.72	ă	5	0.37	0.51
lit	lit-002-058	tʲkrăi	0.15	0.72	i	6	0.51	0.72
lit	lit-002-059	nʲæ	0.13	0.48	nʲ	2	0.13	0.33
lit	lit-002-059	nʲæ	0.13	0.48	æ	3	0.33	0.48
lit	lit-002-060	nʲæʃʲ	0.13	0.56	nʲ	2	0.13	0.26
lit	lit-002-060	nʲæʃʲ	0.13	0.56	æ	3	0.26	0.34
lit	lit-002-060	nʲæʃʲ	0.13	0.56	ʃʲ	4	0.34	0.56
lit	lit-002-061	manoː	0	0.7	m	1	0	0.29
lit	lit-002-061	manoː	0	0.7	a	2	0.29	0.4
lit	lit-002-061	manoː	0	0.7	n	3	0.4	0.52
lit	lit-002-061	manoː	0	0.7	oː	4	0.52	0.7
lit	lit-002-062	kada	0.12	0.56	k	2	0.12	0.2
lit	lit-002-062	kada	0.12	0.56	a	3	0.2	0.25
lit	lit-002-062	kada	0.12	0.56	d	4	0.25	0.35
lit	lit-002-062	kada	0.12	0.56	a	5	0.35	0.56
lit	lit-002-063	tɔrtas	0.15	1.29	t	2	0.15	0.2
lit	lit-002-063	tɔrtas	0.15	1.29	ɔ	3	0.2	0.41
lit	lit-002-063	tɔrtas	0.15	1.29	r	4	0.41	0.51
lit	lit-002-063	tɔrtas	0.15	1.29	t	5	0.51	0.57
lit	lit-002-063	tɔrtas	0.15	1.29	a	6	0.57	0.65
lit	lit-002-063	tɔrtas	0.15	1.29	s	7	0.65	1.29
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	p	2	0.12	0.18
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	ɔ	3	0.18	0.22
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	lʲ	4	0.22	0.28
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	tʲ	5	0.28	0.62
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	k	6	0.62	0.68
lit	lit-002-064	pɔlʲtʲka	0.12	0.81	a	7	0.68	0.81
lit	lit-002-065	t	0	0.03	t	1	0	0.03
lit	lit-002-066	tɾʲ	0.14	0.4	t	2	0.14	0.2
lit	lit-002-066	tɾʲ	0.14	0.4	ɾʲ	3	0.2	0.4
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	iː	2	0.14	0.2
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	s	3	0.2	0.31
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	tʲ	4	0.31	0.39
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	ɾʲ	5	0.39	0.4
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	ʒʲ	6	0.4	0.59
lit	lit-002-067	iːstʲɾʲʒʲă	0.14	0.93	ă	7	0.59	0.93
lit	lit-002-069	iĭspuːdʲs	0.13	1	i	2	0.13	0.18
lit	lit-002-069	iĭspuːdʲs	0.13	1	ĭ	3	0.18	0.3
lit	lit-002-069	iĭspuːdʲs	0.13	1	s	4	0.3	0.39
lit	lit-002-069	iĭspuːdʲs	0.13	1	p	5	0.39	0.5
lit	lit-002-069	iĭspuːdʲs	0.13	1	uː	6	0.5	0.75
lit	lit-002-069	iĭspuːdʲs	0.13	1	dʲ	7	0.75	0.78
lit	lit-002-069	iĭspuːdʲs	0.13	1	s	8	0.78	1
lit	lit-002-070	dʲeːka	0.12	0.76	dʲ	2	0.12	0.29
lit	lit-002-070	dʲeːka	0.12	0.76	eː	3	0.29	0.46
lit	lit-002-070	dʲeːka	0.12	0.76	k	4	0.46	0.6
lit	lit-002-070	dʲeːka	0.12	0.76	a	5	0.6	0.76
lit	lit-002-071	dʲĕedʲeː	0.08	0.92	dʲ	2	0.08	0.34
lit	lit-002-071	dʲĕedʲeː	0.08	0.92	ĕ	3	0.34	0.59
lit	lit-002-071	dʲĕedʲeː	0.08	0.92	e	4	0.59	0.62
lit	lit-002-071	dʲĕedʲeː	0.08	0.92	dʲ	5	0.62	0.71
lit	lit-002-071	dʲĕedʲeː	0.08	0.92	eː	6	0.71	0.92
lit	lit-002-072	dʲeĕtʲ	0.09	0.88	dʲ	2	0.09	0.31
lit	lit-002-072	dʲeĕtʲ	0.09	0.88	e	3	0.31	0.82
lit	lit-002-072	dʲeĕtʲ	0.09	0.88	ĕ	4	0.82	0.85
lit	lit-002-072	dʲeĕtʲ	0.09	0.88	tʲ	5	0.85	0.88
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	tʲ	2	0.14	0.18
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	æː	3	0.18	0.23
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	sʲ	4	0.23	0.41
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	nʲ	5	0.41	0.59
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	ĭ	6	0.59	0.79
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	i	7	0.79	0.84
lit	lit-002-073	tʲæːsʲnʲĭis	0.14	1.14	s	8	0.84	1.14
lit	lit-002-074	kʲæ̆æsʲtʲ	0.14	0.75	kʲ	2	0.14	0.23
lit	lit-002-074	kʲæ̆æsʲtʲ	0.14	0.75	æ̆	3	0.23	0.27
lit	lit-002-074	kʲæ̆æsʲtʲ	0.14	0.75	æ	4	0.27	0.46
lit	lit-002-074	kʲæ̆æsʲtʲ	0.14	0.75	sʲ	5	0.46	0.68
lit	lit-002-074	kʲæ̆æsʲtʲ	0.14	0.75	tʲ	6	0.68	0.75
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	s	2	0.1	0.29
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	bʲ	3	0.29	0.46
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	ɾʲ	4	0.46	0.47
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	æ	5	0.47	0.55
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	æ̆	6	0.55	0.81
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	sʲ	7	0.81	0.85
lit	lit-002-075	sbʲɾʲææ̆sʲtʲ	0.1	1.14	tʲ	8	0.85	1.14
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	aː	2	0.15	0.3
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	ʒ	3	0.3	0.39
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	ɔ	4	0.39	0.43
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	ə	5	0.43	0.54
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	lʲ	6	0.54	0.65
lit	lit-002-076	aːʒɔəlʲɛ̞	0.15	0.79	ɛ̞	7	0.65	0.79
lit	lit-002-077	ɡăalas	0.33	1.19	ɡ	2	0.33	0.39
lit	lit-002-077	ɡăalas	0.33	1.19	ă	3	0.39	0.59
lit	lit-002-077	ɡăalas	0.33	1.19	a	4	0.59	0.62
lit	lit-002-077	ɡăalas	0.33	1.19	l	5	0.62	0.79
lit	lit-002-077	ɡăalas	0.33	1.19	a	6	0.79	0.86
lit	lit-002-077	ɡăalas	0.33	1.19	s	7	0.86	1.19
lit	lit-002-078	aăʒɔəlas	0.14	1.06	a	2	0.14	0.26
lit	lit-002-078	aăʒɔəlas	0.14	1.06	ă	3	0.26	0.41
lit	lit-002-078	aăʒɔəlas	0.14	1.06	ʒ	4	0.41	0.49
lit	lit-002-078	aăʒɔəlas	0.14	1.06	ɔ	5	0.49	0.53
lit	lit-002-078	aăʒɔəlas	0.14	1.06	ə	6	0.53	0.65
lit	lit-002-078	aăʒɔəlas	0.14	1.06	l	7	0.65	0.76
lit	lit-002-078	aăʒɔəlas	0.14	1.06	a	8	0.76	0.83
lit	lit-002-078	aăʒɔəlas	0.14	1.06	s	9	0.83	1.06
lit	lit-002-079	poːnʲɛ̞	0.13	0.56	p	2	0.13	0.18
lit	lit-002-079	poːnʲɛ̞	0.13	0.56	oː	3	0.18	0.35
lit	lit-002-079	poːnʲɛ̞	0.13	0.56	nʲ	4	0.35	0.47
lit	lit-002-079	poːnʲɛ̞	0.13	0.56	ɛ̞	5	0.47	0.56
lit	lit-002-080	pŏonas	0.14	0.91	p	2	0.14	0.2
lit	lit-002-080	pŏonas	0.14	0.91	ŏ	3	0.2	0.38
lit	lit-002-080	pŏonas	0.14	0.91	o	4	0.38	0.42
lit	lit-002-080	pŏonas	0.14	0.91	n	5	0.42	0.53
lit	lit-002-080	pŏonas	0.14	0.91	a	6	0.53	0.61
lit	lit-002-080	pŏonas	0.14	0.91	s	7	0.61	0.91
lit	lit-002-081	toŏks	0.15	0.83	t	2	0.15	0.2
lit	lit-002-081	toŏks	0.15	0.83	o	3	0.2	0.27
lit	lit-002-081	toŏks	0.15	0.83	ŏ	4	0.27	0.38
lit	lit-002-081	toŏks	0.15	0.83	k	5	0.38	0.56
lit	lit-002-081	toŏks	0.15	0.83	s	6	0.56	0.83
lit	lit-002-082	uːʒʲu	0.15	0.75	uː	2	0.15	0.51
lit	lit-002-082	uːʒʲu	0.15	0.75	ʒʲ	3	0.51	0.57
lit	lit-002-082	uːʒʲu	0.15	0.75	u	4	0.57	0.75
lit	lit-002-083	ŭuʃʲtʲ	0.18	0.72	ŭ	2	0.18	0.37
lit	lit-002-083	ŭuʃʲtʲ	0.18	0.72	u	3	0.37	0.43
lit	lit-002-083	ŭuʃʲtʲ	0.18	0.72	ʃʲ	4	0.43	0.66
lit	lit-002-083	ŭuʃʲtʲ	0.18	0.72	tʲ	5	0.66	0.72
lit	lit-002-084	uŭʃt	0.17	0.72	u	2	0.17	0.29
lit	lit-002-084	uŭʃt	0.17	0.72	ŭ	3	0.29	0.33
lit	lit-002-084	uŭʃt	0.17	0.72	ʃ	4	0.33	0.54
lit	lit-002-084	uŭʃt	0.17	0.72	t	5	0.54	0.72
lit	lit-002-085	lakʲɛ̞	0.15	0.8	l	2	0.15	0.32
lit	lit-002-085	lakʲɛ̞	0.15	0.8	a	3	0.32	0.44
lit	lit-002-085	lakʲɛ̞	0.15	0.8	kʲ	4	0.44	0.64
lit	lit-002-085	lakʲɛ̞	0.15	0.8	ɛ̞	5	0.64	0.8
lit	lit-002-086	lăkas	0.14	1.05	l	2	0.14	0.32
lit	lit-002-086	lăkas	0.14	1.05	ă	3	0.32	0.51
lit	lit-002-086	lăkas	0.14	1.05	k	4	0.51	0.69
lit	lit-002-086	lăkas	0.14	1.05	a	5	0.69	0.75
lit	lit-002-086	lăkas	0.14	1.05	s	6	0.75	1.05
lit	lit-002-087	kaĭmas	0.12	1.05	k	2	0.12	0.21
lit	lit-002-087	kaĭmas	0.12	1.05	a	3	0.21	0.41
lit	lit-002-087	kaĭmas	0.12	1.05	ĭ	4	0.41	0.52
lit	lit-002-087	kaĭmas	0.12	1.05	m	5	0.52	0.66
lit	lit-002-087	kaĭmas	0.12	1.05	a	6	0.66	0.72
lit	lit-002-087	kaĭmas	0.12	1.05	s	7	0.72	1.05
lit	lit-002-088	lakʲɛ̞	0.14	0.73	l	2	0.14	0.28
lit	lit-002-088	lakʲɛ̞	0.14	0.73	a	3	0.28	0.49
lit	lit-002-088	lakʲɛ̞	0.14	0.73	kʲ	4	0.49	0.62
lit	lit-002-088	lakʲɛ̞	0.14	0.73	ɛ̞	5	0.62	0.73
lit	lit-002-089	lăkas	0.12	1.04	l	2	0.12	0.28
lit	lit-002-089	lăkas	0.12	1.04	ă	3	0.28	0.48
lit	lit-002-089	lăkas	0.12	1.04	k	4	0.48	0.66
lit	lit-002-089	lăkas	0.12	1.04	a	5	0.66	0.72
lit	lit-002-089	lăkas	0.12	1.04	s	6	0.72	1.04
lit	lit-002-090	lakʲtʲ	0	0.83	l	1	0	0.36
lit	lit-002-090	lakʲtʲ	0	0.83	a	2	0.36	0.58
lit	lit-002-090	lakʲtʲ	0	0.83	kʲ	3	0.58	0.76
lit	lit-002-090	lakʲtʲ	0	0.83	tʲ	4	0.76	0.83
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	pʲ	2	0.14	0.18
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	æ	3	0.18	0.28
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	s	4	0.28	0.47
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	ă	5	0.47	0.65
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	a	6	0.65	0.68
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	ʒ	7	0.68	0.79
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	a	8	0.79	0.85
lit	lit-002-091	pʲæsăaʒas	0.14	1.44	s	9	0.85	1.44
lit	lit-002-092	pʲæ̆lʲs	0.13	0.95	pʲ	2	0.13	0.16
lit	lit-002-092	pʲæ̆lʲs	0.13	0.95	æ̆	3	0.16	0.2
lit	lit-002-092	pʲæ̆lʲs	0.13	0.95	lʲ	4	0.2	0.6
lit	lit-002-092	pʲæ̆lʲs	0.13	0.95	s	5	0.6	0.95
lit	lit-002-093	tʲæse	0.14	0.72	tʲ	2	0.14	0.19
lit	lit-002-093	tʲæse	0.14	0.72	æ	3	0.19	0.38
lit	lit-002-093	tʲæse	0.14	0.72	s	4	0.38	0.59
lit	lit-002-093	tʲæse	0.14	0.72	e	5	0.59	0.72
lit	lit-002-094	pʲæts	0.14	1.2	pʲ	2	0.14	0.24
lit	lit-002-094	pʲæts	0.14	1.2	æ	3	0.24	0.34
lit	lit-002-094	pʲæts	0.14	1.2	t	4	0.34	0.47
lit	lit-002-094	pʲæts	0.14	1.2	s	5	0.47	1.2
lit	lit-002-095	pʲætuːs	0.15	1.2	pʲ	2	0.15	0.18
lit	lit-002-095	pʲætuːs	0.15	1.2	æ	3	0.18	0.35
lit	lit-002-095	pʲætuːs	0.15	1.2	t	4	0.35	0.51
lit	lit-002-095	pʲætuːs	0.15	1.2	uː	5	0.51	0.62
lit	lit-002-095	pʲætuːs	0.15	1.2	s	6	0.62	1.2
lit	lit-002-096	pʲæ̆nas	0.14	0.88	pʲ	2	0.14	0.21
lit	lit-002-096	pʲæ̆nas	0.14	0.88	æ̆	3	0.21	0.39
lit	lit-002-096	pʲæ̆nas	0.14	0.88	n	4	0.39	0.53
lit	lit-002-096	pʲæ̆nas	0.14	0.88	a	5	0.53	0.58
lit	lit-002-096	pʲæ̆nas	0.14	0.88	s	6	0.58	0.88
lit	lit-002-097	pks	0.42	0.85	p	2	0.42	0.54
lit	lit-002-097	pks	0.42	0.85	k	3	0.54	0.58
lit	lit-002-097	pks	0.42	0.85	s	4	0.58	0.85
lit	lit-002-098	pkʲæ	0.44	0.66	p	2	0.44	0.47
lit	lit-002-098	pkʲæ	0.44	0.66	kʲ	3	0.47	0.53
lit	lit-002-098	pkʲæ	0.44	0.66	æ	4	0.53	0.66
lit	lit-002-099	mstʲiːtʲ	0.23	0.89	m	2	0.23	0.47
lit	lit-002-099	mstʲiːtʲ	0.23	0.89	s	3	0.47	0.63
lit	lit-002-099	mstʲiːtʲ	0.23	0.89	tʲ	4	0.63	0.71
lit	lit-002-099	mstʲiːtʲ	0.23	0.89	iː	5	0.71	0.76
lit	lit-002-099	mstʲiːtʲ	0.23	0.89	tʲ	6	0.76	0.89
lit	lit-002-100	ɔəɡatʲ	0.14	0.87	ɔ	2	0.14	0.26
lit	lit-002-100	ɔəɡatʲ	0.14	0.87	ə	3	0.26	0.32
lit	lit-002-100	ɔəɡatʲ	0.14	0.87	ɡ	4	0.32	0.42
lit	lit-002-100	ɔəɡatʲ	0.14	0.87	a	5	0.42	0.68
lit	lit-002-100	ɔəɡatʲ	0.14	0.87	tʲ	6	0.68	0.87
lit	lit-002-101	rdɔə	0.34	0.91	r	2	0.34	0.44
lit	lit-002-101	rdɔə	0.34	0.91	d	3	0.44	0.46
lit	lit-002-101	rdɔə	0.34	0.91	ɔ	4	0.46	0.62
lit	lit-002-101	rdɔə	0.34	0.91	ə	5	0.62	0.91
lit	lit-002-102	ɔ̆əq̠a	0.14	0.65	ɔ̆	2	0.14	0.32
lit	lit-002-102	ɔ̆əq̠a	0.14	0.65	ə	3	0.32	0.42
lit	lit-002-102	ɔ̆əq̠a	0.14	0.65	q̠	4	0.42	0.51
lit	lit-002-102	ɔ̆əq̠a	0.14	0.65	a	5	0.51	0.65
lit	lit-002-103	kalta	0.13	0.81	k	2	0.13	0.19
lit	lit-002-103	kalta	0.13	0.81	a	3	0.19	0.25
lit	lit-002-103	kalta	0.13	0.81	l	4	0.25	0.5
lit	lit-002-103	kalta	0.13	0.81	t	5	0.5	0.57
lit	lit-002-103	kalta	0.13	0.81	a	6	0.57	0.81
lit	lit-002-104	kăltas	0.12	0.98	k	2	0.12	0.21
lit	lit-002-104	kăltas	0.12	0.98	ă	3	0.21	0.27
lit	lit-002-104	kăltas	0.12	0.98	l	4	0.27	0.53
lit	lit-002-104	kăltas	0.12	0.98	t	5	0.53	0.59
lit	lit-002-104	kăltas	0.12	0.98	a	6	0.59	0.67
lit	lit-002-104	kăltas	0.12	0.98	s	7	0.67	0.98
lit	lit-002-105	kaltas	0.14	1.11	k	2	0.14	0.2
lit	lit-002-105	kaltas	0.14	1.11	a	3	0.2	0.28
lit	lit-002-105	kaltas	0.14	1.11	l	4	0.28	0.51
lit	lit-002-105	kaltas	0.14	1.11	t	5	0.51	0.57
lit	lit-002-105	kaltas	0.14	1.11	a	6	0.57	0.61
lit	lit-002-105	kaltas	0.14	1.11	s	7	0.61	1.11
lit	lit-002-106	kamʲpʲɛ̞	0.12	0.67	k	2	0.12	0.19
lit	lit-002-106	kamʲpʲɛ̞	0.12	0.67	a	3	0.19	0.23
lit	lit-002-106	kamʲpʲɛ̞	0.12	0.67	mʲ	4	0.23	0.43
lit	lit-002-106	kamʲpʲɛ̞	0.12	0.67	pʲ	5	0.43	0.56
lit	lit-002-106	kamʲpʲɛ̞	0.12	0.67	ɛ̞	6	0.56	0.67
lit	lit-002-107	kămpas	0.13	0.99	k	2	0.13	0.21
lit	lit-002-107	kămpas	0.13	0.99	ă	3	0.21	0.3
lit	lit-002-107	kămpas	0.13	0.99	m	4	0.3	0.52
lit	lit-002-107	kămpas	0.13	0.99	p	5	0.52	0.64
lit	lit-002-107	kămpas	0.13	0.99	a	6	0.64	0.71
lit	lit-002-107	kămpas	0.13	0.99	s	7	0.71	0.99
lit	lit-002-108	kam	0.13	0.51	k	2	0.13	0.21
lit	lit-002-108	kam	0.13	0.51	a	3	0.21	0.35
lit	lit-002-108	kam	0.13	0.51	m	4	0.35	0.51
lit	lit-002-109	tʲnkama	0.13	0.84	tʲ	2	0.13	0.21
lit	lit-002-109	tʲnkama	0.13	0.84	n	3	0.21	0.39
lit	lit-002-109	tʲnkama	0.13	0.84	k	4	0.39	0.45
lit	lit-002-109	tʲnkama	0.13	0.84	a	5	0.45	0.5
lit	lit-002-109	tʲnkama	0.13	0.84	m	6	0.5	0.61
lit	lit-002-109	tʲnkama	0.13	0.84	a	7	0.61	0.84
lit	lit-002-110	tʲnkamas	0.14	1.35	tʲ	2	0.14	0.22
lit	lit-002-110	tʲnkamas	0.14	1.35	n	3	0.22	0.45
lit	lit-002-110	tʲnkamas	0.14	1.35	k	4	0.45	0.52
lit	lit-002-110	tʲnkamas	0.14	1.35	a	5	0.52	0.55
lit	lit-002-110	tʲnkamas	0.14	1.35	m	6	0.55	0.65
lit	lit-002-110	tʲnkamas	0.14	1.35	a	7	0.65	0.73
lit	lit-002-110	tʲnkamas	0.14	1.35	s	8	0.73	1.35
lit	lit-002-111	tɾʲtʲɛ̞	0.15	0.63	t	2	0.15	0.22
lit	lit-002-111	tɾʲtʲɛ̞	0.15	0.63	ɾʲ	3	0.22	0.36
lit	lit-002-111	tɾʲtʲɛ̞	0.15	0.63	tʲ	4	0.36	0.51
lit	lit-002-111	tɾʲtʲɛ̞	0.15	0.63	ɛ̞	5	0.51	0.63
lit	lit-002-112	tɾtas	0	1.23	t	1	0	0.12
lit	lit-002-112	tɾtas	0	1.23	ɾ	2	0.12	0.15
lit	lit-002-112	tɾtas	0	1.23	t	3	0.15	0.18
